id,title,label
9015,"Clinton, FBIGate and the true depth of the ObamaGeddon",FAKE
4314,"Clinton, judged winner of debate, holds big national lead over Sanders",REAL
1108,"Clinton, Sanders accuse Trump of inciting violence",REAL
1163,"Clinton, Sanders clash over Obama, more at testy debate",REAL
1512,"Clinton, Sanders Eclipse Challengers in 1st Debate",REAL
947,"Clinton, Sanders Let Loose in New York Debate | RealClearPolitics",REAL
717,"Clinton, Sanders Split the Votes in Tuesday's Primaries",REAL
1518,"Clinton, Sanders to Face Off in 1st Democrat Debate",REAL
4922,"Clinton, Trump and Obama aren't telling American workers the truth. Here it is",REAL
5233,"Clinton, Trump at First Debate: Was It All America Expected?",REAL
4231,"Clinton, Trump eye Michigan wins as candidates face first big Midwest test",REAL
1026,"Clinton, under fire for oil and gas donations, once hit Obama for same reason",REAL
10178,CLINTON: I’D ADD MICHELLE OBAMA TO MY CABINET,FAKE
1581,Clinton’s 2016 makeover the latest in long line of resets,REAL
5097,Clinton’s challenge will be to balance a hopeful tone with an argument for change,REAL
410,Clinton’s cowardice on trade,REAL
9677,Clinton’s Email Narrative Just Fell Apart,FAKE
1615,Clinton’s Iowa dilemma,REAL
1252,Clinton’s Lead Has Evaporated in Nevada and Her Supporters Are Panicking,REAL
8434,Clinton’s Policy On Syria Will Lead To WW3 Says Trump,FAKE
7596,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,FAKE
8473,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,FAKE
1866,Clinton's best defense -- there's no one else,REAL
4845,Clinton's 'deplorables' slip: 2012 campaign hints it's not a game-changer (+video),REAL
4578,Clinton's emotional concession: This is 'painful and will be for a long time',REAL
4982,Clinton's health continues to spur controversy and conspiracy,REAL
7071,Clinton's Policies Look Like a Death Sentence for Americans,FAKE
1888,Clinton's super PAC fundraising irks progressives,REAL
7528,Close call: Russia-U.S. ‘near-miss’ problem moves to Syrian air space,FAKE
909,"Closed primaries, 'warped' democracy?",REAL
492,Cloudy economy rains on Obama's parade,REAL
6552,CNBC Just Confirmed Comey Is Abusing His Power To Help Trump,FAKE
2718,CNBC moderators get bipartisan drubbing for debate performance,REAL
8520,"CNBC: TRUMP WILL WIN THE ELECTION AND IS MORE POPULAR THAN OBAMA IN 2008, AI SYSTEM FINDS",FAKE
1193,CNN basically ignored Ben Carson at Thursday’s debate. And that’s just fine.,REAL
6351,CNN Breaking News: Trump Tells Supporters To Vote Multiple Times,FAKE
5602,CNN Calls Sheriff Clarke A ‘Terrorist’ After Trump Considers Giving Him An Incredible New Job | EndingFed News Network,FAKE
6500,"CNN Fired Donna Brazile 2 Weeks Ago, Made It Public Now After Wikileaks Revelation",FAKE
5348,CNN Got Complete List of Questions for Trump Interview from DNC,FAKE
9965,"CNN Reach New Low, Call Sheriff Clarke A ‘Terrorist’ After Trump Gave Him The Most Important Job! | EndingFed News Network",FAKE
7966,CNN Talker Famous for Saying 'Pu***' on Air Lashes Out at Newt for Saying Megyn's 'Obsessed with Sex',FAKE
6227,CNN: One voter can make a difference by voting repeatedly,FAKE
5662,Coalition Nations Seek to Put North Korea in a Vise,FAKE
8695,Coconut: The Earth’s Most Widespread Medicinal Fruit Plant,FAKE
6373,CodeSOD: A Type of Test,FAKE
7685,CodeSOD: Dollar Dollar Dollar Dollar Underscore,FAKE
8152,CodeSOD: Just In Case,FAKE
8781,CodeSOD: The Wisdom of the Ancients,FAKE
6536,Colin is looking for a songwriting partner,FAKE
6457,Colin Kaepernick hosts ‘Know Your Rights’ camp for Oakland-area youth,FAKE
6662,Colin Powell (Pronounced “Colon Pao”) Endorses Hillary Clinton,FAKE
4105,"Colin Quinn on race, comedy and political correctness: “People should stop lying and pretending there’s a racial dialogue”",REAL
5352,Collective Consciousness – The Individual is Gone,FAKE
7080,Collusion Between Facebook and Hillary’s Campaign Revealed in Clinton Emails,FAKE
9565,Collusion Between Facebook and Hillary’s Campaign Revealed in Clinton Emails,FAKE
6066,Colorado Cannabis Industry Contributes More to Economy Than All Other Industries: Report,FAKE
6971,Combat Obesity with a Balance of Omega-3 and Omega-6,FAKE
3319,"Combat veterans face ‘cruel’ struggle to prove their service to VA, amid missing records",REAL
1884,"Come on, Paul Ryan must be running in 2016, right? Right?",REAL
6852,Comey Bias Exposed As FBI Boss Refused To Call Out Russians For Hacking Before Election,FAKE
9047,Comey Letter Hurts GOP As Hillary Clinton Raised $11.3 Million Online In 72 Hours,FAKE
9398,Comey Must Explain Why He Advised Obama Not to Publicly Accuse Russia of Hacking Democrats,FAKE
5782,Comey’s Blindside: You’re Just a Cop,FAKE
5979,Comey’s Clinton Foundation Connection,FAKE
9231,COMICAL: Larry the Cable Guy slams ‘indefensible’ hypocrisy from Donna Brazile,FAKE
7420,Coming Unglued,FAKE
7598,"Comment on ""The Working Class Won the Election"" by Paul Craig Roberts",FAKE
7949,"Comment on ""What Hath Trump Wrought?"" by Pat Buchanan",FAKE
6636,"Comment on 10 More Beautiful Images That Remind You We Still Live In A Beautiful World, With Beautiful People by 10 More Beautiful Images That Remind You We Still Live In A Beautiful World, With Beautiful People - Upside Down Media",FAKE
8354,Comment on 10 Strange Facts About Our Presidents by tania de saram,FAKE
6803,Comment on 11 Things To Let Go Of Before The New Year by 11 Things To Let Go Of Before The New Year – Motivate3.com,FAKE
8991,Comment on 184 U.S. generals and admirals endorse Trump for Commander-In-Chief by Tonya Parnell,FAKE
9589,Comment on 21 Things We’ve Learned About Hillary Clinton from Wikileaks That the MSM Won’t Share…But YOU Can! by Lakshmima,FAKE
6275,Comment on 4 Fascinating Things Quantum Physics Does In Nature by para kazanmak,FAKE
7634,Comment on 4 Reasons Why Your Diet Sucks by The Most Important Concepts The Manosphere Taught Me,FAKE
7772,"Comment on 5 Corporations Own The U.S. Media – We’ve Been Conditioned How To Think, What To Think, And What To Do by You’re Being Fooled: The Problem With ‘Alternative’ News Websites – Collective Evolution",FAKE
5729,Comment on 500 Year Old Map Was Discovered That Shatters The “Official” History Of The Planet by 500 Year Old Map Discovered Shatters The Official History Of The Human Race,FAKE
5581,Comment on 65 US ‘journalists’ at a private dinner with Hillary Clinton’s team and John Podesta by Debbie Menon,FAKE
7348,Comment on 7 Effective Ways To Balance Hormones Naturally by Eat Your Way to Balanced Hormones! - NeilMD.com,FAKE
6780,Comment on A Chinese Boy With The Ability To See In Pitch Black Dark Baffles Scientists (Video) by Adpres Media - Adpres.net,FAKE
6818,Comment on A Group Of Reluctant Men Hold Kittens For The First Time. Hilarity Ensures by para para dinle,FAKE
7560,"Comment on ‘Voting Is Rigged & Used To Pacify The Public’ Says Three-Time US Presidential Candidate Ron Paul by Anonymous: There Is No One Way To Live On This Planet, But We Can Be Harmonious – Collective Evolution",FAKE
10205,Comment on “I’m the Law Today N**ga” — Cop Fired After Using Social Media to Declare Her Racism by Albert Wesker,FAKE
5944,Comment on “Isolated Incident” Every Police Dept in America Failed to Meet Minimum Standard for Use of Force by Isaid Dilligaf,FAKE
5484,Comment on “This is My Second One” — Virginia Cop Caught Bragging About Killing Two Unarmed People by Jamieson,FAKE
5837,"Comment on After Sweeping Election, First Thing Trump Invites Netanyahu to U.S. for Meeting by Debbie Menon",FAKE
9918,Comment on AG Lynch told FBI Director Comey NOT to go public with the new Clinton email investigation by Ann Tenna,FAKE
10447,Comment on An ex-police Sergent tells how and why you should fight ALL speeding fines by Sinead,FAKE
7505,Comment on Anonymous: World War 3 Is On The Horizon (In 2016) by World War 3 News 2016: Anonymous Declares WW3 'on the Horizon',FAKE
8463,Comment on Are We About To See One Of The Greatest Evolutions In Human History? by 10 Shocking Facts About Society That We Absurdly Accept As Normal – Digital Flow,FAKE
5668,Comment on Armed Militias Prepping for Violence if Clinton Wins in “Stolen Election” by Joel W,FAKE
9762,Comment on Award Winning American Journalist Exposes The True Origin Of ISIS & The “War On Terror” by HILLARY CLINTON’S TIES TO ISIS SUPPORTERS | osmanisnin,FAKE
7431,"Comment on Boy says farewell to best friend, 91-year-old World War II vet from next door by Joe",FAKE
7892,Comment on Breaking: CDC Blocks Testimony of Their Senior Scientist Who Blew The Whistle on Severe Medical Malpractice by CDC Accused of Blocking Testimony from Senior Scientist — New York Malpractice & Injury Lawyer Blog,FAKE
6209,Comment on BREAKING: Supreme Court Rules Cops Can Break the Law to Enforce the Law by Joseph Edward Bodden,FAKE
8643,Comment on Brother of Clinton’s Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll by marlene,FAKE
7769,Comment on Canadian Air Force Pilot Snaps A Pic Of A UFO During Flight by Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials – Collective Evolution,FAKE
9782,Comment on Censored News: Black woman kills 12 y.o. white boy with blow torch by TNB – PA,FAKE
8500,Comment on Chicago Tribune: Hillary Clinton should drop her campaign to be POTUS by stevor,FAKE
7517,Comment on Clintons Addicted to Privilege: Financial Whistleblower Explains What’s About to Happen to the Economy by marlene,FAKE
6335,Comment on Colin Kaepernick Just Started a Black Panther-Inspired Youth Camp to Teach Kids to Fight Oppression by European≠Nationality/Ethnicity,FAKE
7142,Comment on Congress: Attorney General Lynch ‘Pleads Fifth’ on Secret Iran ‘Ransom’ Payments by marlene,FAKE
10107,Comment on Cop’s Attempt to Abuse His Authority During Fit of Road Rage is Shutdown by Informed Citizen by Jynxster,FAKE
8799,Comment on Corporate Democratic Party Think Tank ‘Third Way’ Exposed by Dear Centrists: The Left Has Something to Say Whether You Like It or Not,FAKE
9964,"Comment on Creating a National Security State ‘Democracy,’ Or How the American Political System Changed and No One Noticed by James Miller",FAKE
9661,Comment on Democratic Party operative Bob Beckel calls for assassinating WikiLeaks’ Julian Assange by truckjunkie,FAKE
10079,Comment on Democrats should ask Clinton to step aside by Toby,FAKE
7616,Comment on Donald Trump Tells Veterans He’s ‘Financially Brave’ by Debbie Menon,FAKE
5879,Comment on Due Process is Dead: A Staggering 95% of All Inmates in America Have Never Received a Trial by Raymond Karczewski,FAKE
7198,Comment on Election 2016: Playing a Game of Chicken With Nuclear Strategy by pretzelattack,FAKE
7338,Comment on Elections 2012-16 by BeamMeUpScotty,FAKE
8949,"Comment on Entitled Customer Slams Restaurant On Yelp, What Happens Next Is Sheer Badassery by customize your own jerseys",FAKE
10367,Comment on Facebook Daughter’s Day Hoax Is A Sign Of The Times by para kazanmak,FAKE
7907,Comment on FBI: No link between Trump and Russian government by Christian Zionist,FAKE
9908,Comment on Fury as German primary school ‘forces’ children to chant ‘Allahu Akbar’ in Muslim prayer by Dr. Eowyn,FAKE
5924,Comment on Grinnell College warns against ‘deplorable and problematic’ costumes by Joe,FAKE
6031,"Comment on Hillary Clinton failed to disclose $400,000 in pricey presents, private jets and vacations gifted to Bill by Hillary Clinton failed to disclose $400,000 in pricey presents, private jets and vacations gifted to Bill — Fellowship of the Minds | kommonsentsjane",FAKE
7674,Comment on How about a trip to Paris this fall? Sure looks lovely this time of year… by Miss Marple,FAKE
10251,Comment on How Reiki Actually Works (The Science Part) by Energy Healing-Reiki,FAKE
6902,"Comment on If Clinton Goes Down, Loretta Lynch Will Go Down With Her by Truth Detector",FAKE
7605,"Comment on India Moves to Severely Restrict Use of Cash, Forcing Much of Economy Into Barter by Bugs Bunny",FAKE
9645,Comment on Indoor Gardening Made Easy: The Nutritower! by Indoor Gardening Made Easy: The Nutritower! – Collective EvolutionGardening Business News UK | Gardening Business News UK,FAKE
8542,Comment on Invention Secrecy At All-Time High: Thousands Of Patent Applications Placed Under Secrecy Orders by Physicists Say Consciousness Should Be Considered A State of Matter: The “Non Physical” Is Real – Collective Evolution,FAKE
7806,Comment on Jury Finds Woman NOT Guilty of ‘Manufacturing Drugs’ Because the Pot She Grew Was Medicine by James Michael,FAKE
7022,Comment on Leaked Audio Catches Clinton Red-Handed Talking About Rigging Elections by john smith,FAKE
6790,"Comment on Leaked Email: ‘If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years’ by mildred.kraus",FAKE
7464,"Comment on Macy’s “dump Trump” backfires as 30,000 irate customers cut up their cards by MeThePeople",FAKE
8381,Comment on Man of Sin: Obama says illegal aliens can vote because they are U.S. citizens by Christian Zionist,FAKE
9468,Comment on Maryland Trump Supporter: They Switched My Vote to Hillary by misterdawg,FAKE
9722,Comment on Mayor de Blasio claims hot dog carts are causing global warming by Dr. Eowyn,FAKE
7111,Comment on Morning Joe Destroys Corrupt Clinton Foundation (Laughable) “Total Corruption” by Debbie Menon,FAKE
5913,Comment on Nomi Prins: Hillary Clinton Will Continue the Big Bank Protection Racket by EndOfTheWorld,FAKE
5577,Comment on NOT GUILTY: Oregon Standoff Leaders Acquitted for Malheur Wildlife Refuge Takeover by Richard Johnson,FAKE
7006,Comment on Police Officer’s Wife Caught Faking a Robbery In a Scheme To Frame Black Lives Matter by The Cat's Vagina (Nasty Woman),FAKE
8212,Comment on Quid Pro Quo? Wikileaks Email Reveals Clinton Campaign Eyeing Paul Ryan’s Relative for Supreme Court by lenore.lee,FAKE
6299,"Comment on Score one for the Second Amendment: Pizza Hut worker shoots, kills attempted robber by lynnmccrann",FAKE
6479,Comment on Seattle council member proposes a MASSIVE fee hike for pot shops by Steven Broiles,FAKE
9798,Comment on She’s fit to be President! Hillary had to be helped up *one* step by youknowwho.,FAKE
7677,Comment on Sheriff Says Cannabis Makes People Murderers Because “Rational Thought” Leads to Violence by Isaid Dilligaf,FAKE
8341,Comment on Shocking Insinuation About Carl Sagan & Extraterrestrials Made By X-NASA Astronaut by Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials - New Earth Media,FAKE
8704,Comment on Shocking video shows Europe’s “refugee crisis” is a Muslim invasion by Refugees Invasion of Europe | Justice4Poland,FAKE
9077,"Comment on SJWs Outrage over Leonardo DiCaprio ""white Rumi"" role Unfounded, Iranian Explains Why by ztech",FAKE
10404,"Comment on St. Charles Borromeo, Patron Saint of Catechists and Seminarians by jose",FAKE
9161,Comment on Sweden on the brink? Police force pushed to breaking point by violence amid migrant influx by Paul Blake,FAKE
8767,Comment on Tainted Measles Vaccine Kills More Than 50 Children In Syria by Tragic Deaths Used To Promote Vaccine Fear – On The Fence About Vaccines,FAKE
6625,"Comment on The Liberal Conservative Examines The Bill Of Rights, Part VIII by Entertainment and Movie reviews with tips on how to get Website Traffic and Make Money Online.",FAKE
5939,Comment on The Science is “Overwhelming At This Point” Wifi Industry Appeals Brain Tumor Association Ordinance by THE SCIENCE IS “OVERWHELMING AT THIS POINT” WIFI INDUSTRY APPEALS BRAIN TUMOR ASSOCIATION ORDINANC - WAKING SCIENCE,FAKE
7628,Comment on This Is What Constipation Does To Your Body by THIS IS WHAT CONSTIPATION DOES TO YOUR BODY | TheHealthology,FAKE
9666,Comment on TRIPS: The Story of How Intellectual Property Became Linked to Trade by Foppe,FAKE
7857,Comment on Trump’s Walk of Fame Star Vandalized by MeThePeople,FAKE
5684,Comment on Tutorial: Riding The Philippine Jeepney by Ivan Jose,FAKE
6135,Comment on U.S. war with Iran has already begun by جنگ ارزی آمریکا علیه ایران / مورد مطالعاتی سال 1390 - کدآمایی,FAKE
5774,Comment on Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary by joworth,FAKE
7799,Comment on Useful Idiots for Islam by MomOfIV,FAKE
6419,Comment on WATCH: Human Rights Activists Are Targeting The China Dog Meat Festival by information security architect,FAKE
7405,Comment on What Does Success Mean To You? by 11 Things To Let Go Of Before The New Year,FAKE
5611,Comment on What’s that strange lump embedded in Hillary Clinton’s face? by mildred.kraus,FAKE
8543,"Comment on When Asked about Undercover Videos, Hillary Walks Out on Press Conference by Matibob",FAKE
5661,"Comment on Why We’re All Deficient In Magnesium, The Many Signs & What To Do by Ain’t No Sunshine: Seasonal SADness and Magnesium | Activation Health",FAKE
7237,Comment on Wikileaks Reveal Clinton Ties To Rothschilds And Occult Cabal by Time to hail Hillary Clinton – and face down the testosterone left | Van Badham – News,FAKE
9555,Comment on WikiLeaks Shocker: Clinton Camp Considering Paul Ryan Relative as Supreme Court Nominee by Richard Johnson,FAKE
10456,Comment on Wikileaks: Bill Clinton BOASTS of Hillary’s ‘Working Relationship’ with Muslim Brotherhood by toddyo1935,FAKE
8546,Comment on Will Michelle Obama Be The Replacement Nominee If The FBI Email Investigation Ends Hillary Clinton’s Campaign? by marlene,FAKE
10393,Comment on Will the Cost of a “Self-Driving Taxi” Really Be Sixty-Seven Cents ($0.67) a Mile? McKinsey’s Mysterious Footnote 17 by JTMcPhee,FAKE
7249,"Comment on You Are What You Read: Research Reveals The Importance Of What You’re Reading by Du er, hvad du læser. | Dyslexic workers",FAKE
10096,Comment on You’re Being Fooled: The Problem With ‘Alternative’ News Websites by Web Credibility | Site Title,FAKE
7048,Comment software has been rolled back to old version,FAKE
9046,Comments circulating about the Republican presidential candidate,FAKE
7962,Comments of the Week: Here Comes Trouble,FAKE
573,Common Core standardized tests begin Tuesday,REAL
10425,Common painkillers linked to increased heart failure risk,FAKE
7978,Company that Supplied Voting Machines to 22 States Donated to Clinton Foundation,FAKE
7161,Complete the Sentence: an Exploration of Orin Langelle’s “If Voting Changed Things…”,FAKE
3356,Compromises being reached in Iran talks,REAL
5406,Computer Programmer Admits To Being Paid To Rig Voting Booths,FAKE
5993,Concert plus campaign: Clinton turns to celebrities in homestretch,FAKE
6813,Condell: America’s Moment Of Truth,FAKE
8752,Confirmed: Public overwhelmingly (10-to-1) says media want Hillary to win,FAKE
9617,CONFIRMED: Russia deploys Kuznetsov aircraft carrier to defend Syrian coast,FAKE
159,Congress and its 'outsiders': The critical struggle over who is really in charge,REAL
216,Congress clears $1.8 trillion tax and spending bills,REAL
198,Congress in slow lane on auto safety,REAL
196,Congress inches closer to cliff,REAL
9443,Congress Knew For At Least Two Years About Pentagon Efforts To Take Back Bonuses From Veterans,FAKE
161,Congress likely to blow budget deadline,REAL
153,Congress moves closer to preventing a shutdown,REAL
183,"Congress moves to kill union election rules, setting up new Obama veto",REAL
3067,Congress Undermines U.S. Global Economic Standing,REAL
8775,Congress: Hillary Will Be Impeached If She Becomes President,FAKE
3317,Congressional auditors: VA health care is high-risk,REAL
233,"Congressional leaders pushing debt limit plan, ahead of speaker vote",REAL
4362,Congressional Republicans are outraged that the EPA wants to protect our drinking water,REAL
3488,Congressional Republicans declare Obama’s budget dead on arrival,REAL
2186,Congress's fight over Iran deal enters new phase,REAL
8899,Connect Series Webinar Oct 2016 | Financial Markets,FAKE
2305,Connecticut Becomes First State To Boycott Indiana Over LGBT Discrimination Law,REAL
2465,Connecticut’s highest court approves forced chemotherapy for teen,REAL
388,Conservative watchdog group accuses Democrats of illegally coordinating through voter data firm,REAL
481,Conservatives Cheer Research Saying Cuts To Unemployment Benefits Helped The Economy,REAL
2406,Conservatives fear leaders soft on Obamacare,REAL
4281,Conservatives in a meltdown: National Review’s confused “Against Trump” issue is an amazing testament to the right’s implosion,REAL
3409,Conservatives: SCOTUS Pick More Important Than Senate Majority,REAL
4500,Conspiracy theories swirl around the death of Antonin Scalia,REAL
5605,Constitutional Law Expert: Comey Did NOT Violate Law By Announcing Email Investigation,FAKE
6578,Constitutional Law Expert: Comey Did NOT Violate Law By Announcing Email Investigation,FAKE
8389,Contaminated Food from China Now Entering the U.S. Under the 'Organic' Label,FAKE
9884,Contaminated food from China now entering the U.S. under the 'organic' label,FAKE
4259,"Contests in South Carolina, Nevada to test the appeal of the outsiders",REAL
8836,Continental Gold,FAKE
9347,CONTROVERSIAL NEW ‘ANTI-FAMINE’ GMO POTATO STRAINS APPROVED,FAKE
4655,"Conway touts Trump's 'drain the swamp' message, admits 'we are behind'",REAL
7625,Cop Caught on His Own Body Camera Stealing Money From Unconscious Crash Victim,FAKE
9139,Cop Fired After Shooting Own 11-year-old Daughter at a Halloween Party,FAKE
9169,Cop Versus Two Informed Teens who Refuse to Submit to an Unlawful Detainment,FAKE
2082,COP21: 'Never have the stakes been so high',REAL
4084,"Copenhagen police shoot, kill man near train station",REAL
7774,Coping With Extreme Weather If You’re Stranded Outside,FAKE
6866,COPS AMBUSHED IN IOWA,FAKE
8571,"Core Wounds, Soul Family Reunions, and Time Glitches [AUDIO]",FAKE
6440,Corporate Army smashes Dakota barbarians near lucrative pipeline,FAKE
345,Cory Booker on how America's criminal justice system destroys the American dream,REAL
3259,"Cory Booker: Senate bill is ""in my lifetime the first reversal of mass incarceration""",REAL
2577,"Cost, logistics of Obama immigration plan raise concerns before launch",REAL
3297,Could Florida Dem primary cost party Rubio's seat?,REAL
1016,"Could RNC delegates be bought? Legally, maybe",REAL
1006,Could This Be the Real 'Super Tuesday'? A Look at What's at Stake,REAL
5276,Could Trump switch gears? The line of attack against Hillary that could hurt her path to the White House,REAL
1887,Count on Wide-Open 2016 Debate Over U.S.’s Role in the World,REAL
8118,Couple Seeking House Willing To Do Webcam Show For Landlords,FAKE
2279,Court Could Force Same-Sex Marriage on Every State - US - CBN News - Christian News 24-7 - CBN.com,REAL
2518,Court rejects Obama immigration plan. Executive abuse of power?,REAL
2985,Court ruling on NSA spying splits 2016 field,REAL
1928,CPAC Conservatives Skeptical Of Another Bush,REAL
8124,Crack in Earth’s magnetic shield detected,FAKE
9085,Creating an Anti-Muslim Bias at a Canadian University,FAKE
9772,Crimean and Donetsk leaders comment on US elections,FAKE
9254,"Crisis of Conscience? Obama Frees Scores of Drug Offenders from Prison, Including 42 Lifers, Days Before Election",FAKE
2227,"Critics on Islam: Time to Face Facts, Mr. President",REAL
3141,Critics pounce as Obama again shows he isn’t easy on America,REAL
1338,Critics Pounce on Madeleine Albright’s Exhortation to Women to Back Clinton,REAL
3655,Critics to the White House: Call Orlando What it Is,REAL
7457,Crooked Hillary Campaign Used A Green Screen At Today’s Low Turnout Rally In Coconut Creek FL,FAKE
8778,Crooked Hillary Risks Having ‘Blue Dress Moment’ By Aggressively Attacking FBI And James Comey,FAKE
9746,Crossing the Acheron: Back to Vietnam,FAKE
8318,CrossTalk on US election: Criminal in Chief?,FAKE
2485,Crucial Rule Is Delayed a Year for Obama’s Health Law,REAL
6490,Crushed: Trump’s Hollywood Walk of Fame Star Smashed With Sledgehammer (VIDEO),FAKE
10516,Crushing Hillary: Trump’s Landslide by the Numbers | EndingFed News Network,FAKE
1021,Cruz allies prevail in North Dakota delegate race,REAL
888,Cruz and Kasich form an alliance: Is that fair? (+video),REAL
1540,Cruz and Trump battle for the South,REAL
817,Cruz announces Fiorina as choice for running mate,REAL
3173,Cruz blasts Trump as phony conservative in front of CPAC crowd,REAL
1146,"Cruz camp responds to Rubio Photoshop flap, brushes off criticism",REAL
806,Cruz campaign: We could have stopped Trump if Rubio became running mate,REAL
858,Cruz confronts pro-Trump protesters in Indiana: ‘He’s taking advantage of you’,REAL
2507,"Cruz copying me on border wall, Trump says",REAL
985,Cruz Crushes Trump in Wyoming Republican Caucus,REAL
1150,"Cruz dares Trump to sue him over abortion ad, vows to run it 'more frequently'",REAL
912,"Cruz dominates, Trump falls short again as more states pick delegates",REAL
2413,"Cruz eyes insurance via Obamacare, a law he vows to scrap (+video)",REAL
991,Cruz is as bad as Trump and maybe worse: Column,REAL
976,Cruz likely to block Trump on a second ballot at the GOP convention,REAL
1491,Cruz Raises $20 Million In Fourth Quarter,REAL
3233,Cruz Says Fate of Homeland Security in GOP Leadership’s Hands,REAL
4203,"Cruz takes all 14 delegates at Wyoming GOP convention, NY primary next",REAL
850,Cruz takes on Caitlyn Jenner over transgender fight,REAL
1395,Cruz 'thrilled' despite drop in Iowa Poll,REAL
4472,Cruz Touts Himself as Only Viable Conservative in Race | RealClearPolitics,REAL
1068,Cruz wins CPAC presidential straw poll,REAL
844,"Cruz, Kasich campaign announce collaboration to deny Trump delegates",REAL
1231,"Cruz, Trump and Rubio win in Iowa. And now we know who the losers are, too...",REAL
859,"Cruz’s closing case against Trump: ‘We are not a bigoted, angry people’",REAL
2004,Cruz's immigration gambit,REAL
2561,Cruz's immigration gambit,REAL
971,Cruz's Methodical Delegate Strategy Narrows Trump's Path To GOP Nomination,REAL
2421,Cuba has a possible lung cancer vaccine that America can now test,REAL
3915,"Cuba releases all 53 political prisoners to complete deal, U.S. official says",REAL
6815,Culchie Tries To Explain Rules Of 25 One More Time,FAKE
5392,Culture War – The ‘Have Mores’ Mock DAPL Protectors for Halloween,FAKE
3756,Curfew begins in riot-torn Baltimore,REAL
9424,Currency Crisis: Alasdair MacLeod On The Vexed Question of the Dollar,FAKE
7899,Cyber War  From Trifle to Catastrophe     : Information,FAKE
9850,Cypriot leaders to continue talks in November: UN,FAKE
9298,Cyrus Mistry joins AAP; Tata Sons shortlists candidates for chairman’s post,FAKE
10511,"Cyrus Mistry renames himself Rohit Sharma-Mistry, gets job back",FAKE
8417,Dad in weird mood since 2004,FAKE
7529,Daesh abducts 1000s near Mosul to use them as human shields: UN,FAKE
6986,Daesh executing civilians as Iraqi forces advance,FAKE
5436,Daily Mail forced to lie down in darkened room after confirmation Prince Harry’s girlfriend is mixed-race,FAKE
5856,Dakota Access pipeline protesters occupy Hillary Clinton campaign HQ,FAKE
9944,"Dakota Access Pipeline violence grows as militarized police use extreme force, tear gas on praying protesters",FAKE
6627,Dakota Access v Human Rights,FAKE
5855,Dakota Pipeline Protests Are Working! One Bank May Pull Funding of Pipeline Build,FAKE
9301,DAMNING Clinton Footage Leaks DAYS Before Election – SEE IT BEFORE IT'S DELETED,FAKE
3884,Dan Pfeiffer to leave White House,REAL
3066,Dan Pfeiffer’s Exit Interview: How the White House Learned to Be Liberal,REAL
4414,"Dana Perino: Conservatives, here are 5 reasons why we should accept Facebook's olive branch",REAL
5543,DAPL Protesters Proven Right as Largest Gas Pipeline in U.S. Experiences Massive and Deadly Explosion,FAKE
8111,David Duke Slams the NFL and Black Lives Matter in Monday NIght Football Game Senate Campaign Ads –NFL Bosses cringe.,FAKE
8263,David Duke wins Louisiana Senate Debate in Landslide despite BLM Riots,FAKE
7725,David Fry Released From Jail,FAKE
322,"David Sweat shot, captured alive after New York manhunt",REAL
4781,"Day after debate, Clinton gloats and Trump fumes",REAL
5669,DC Leaks Exposes Soros Plan to ‘Counter Russian Foreign Policy and Subvert Traditional Russian Values’,FAKE
796,"Dead heat: Trump, Clinton tied in 3 swing-state polls",REAL
7574,"DEAD MUSLIMS SOCIETY will sue to force small Massachusetts town to allocate space for 16,000 dead Muslims",FAKE
7128,Dead Voter Drive: video & petition to stop deceased-o-phobia,FAKE
4428,Deadly suicide blast in Istanbul tourist area is linked to the Islamic State,REAL
9225,"Dear America, Let’s Now Unite and Flood Our Nation With Optimism",FAKE
1656,Dear GOP: Hire me and I’ll give you the debate of your dreams,REAL
6672,"Death of millions of Yemenis in the ""forgotten war""",FAKE
4443,Death of Saudi King Abdullah brings uncertain new era for US in Middle East,REAL
4665,Debate fact-check: Hillary Clinton and Donald Trump's claims reviewed,REAL
384,Debate Goals for the Democratic Candidates,REAL
1567,"Debate night: The media want a Trump fight, with blood and bruises",REAL
8679,Debate over the Cleveland Indians’ Mascot,FAKE
6911,Debate: NATO's eastward expansion,FAKE
8480,Debate: Washington's Syria policy,FAKE
2222,Debating the Future of American Power Abroad,REAL
9831,Debunked: The Photo Of Obama With A Speech Balloo... | ClickHole,FAKE
8927,"Decorated ‘Hero’ Cop Caught Using His Authority to Steal $170,000 in State Fees",FAKE
8009,Deep Fried Offshore,FAKE
7257,Deepwater Horizon Continues to Impact Public Health,FAKE
351,"Defense Bill Would Put 100,000 Untraceable Guns On Streets",REAL
8502,Defense Board: White House Blocked Navy From S. China Sea Warship Passages,FAKE
362,"Defense Secretary Carter endorses 3-year timeline in Obama anti-ISIS plan, backs off criticism",REAL
4132,Defense Secretary Carter used personal email in first months on the job,REAL
6353,Defense Secretary Halts Forced Repayment of Enlistment Bonuses,FAKE
